time,motor_angle,motor_velocity,ball_distance,ball_velocity
3375.000000,0.000000,0.000000,62.530000,2.890000
3381.000000,0.000000,0.000000,62.530000,-0.350000
3387.000000,0.000000,0.000000,62.540000,1.720000
3393.000000,0.000000,0.000000,62.540000,0.370000
3399.000000,0.000000,0.000000,62.550000,0.970000
3405.000000,0.000000,0.000000,62.550000,1.110000
3411.000000,0.000000,0.000000,62.630000,12.220000
3417.000000,0.000000,0.000000,62.740000,18.770000
3423.000000,0.000000,0.000000,62.770000,5.350000
3429.000000,0.000000,0.000000,62.790000,3.280000
3435.000000,0.000000,0.000000,62.800000,0.960000
3441.000000,0.000000,0.000000,62.800000,0.430000
3447.000000,0.000000,0.000000,62.810000,2.350000
3453.000000,0.000000,0.000000,62.820000,0.540000
3459.000000,0.000000,0.000000,62.820000,0.440000
3465.000000,0.000000,0.000000,62.840000,2.680000
3471.000000,0.000000,0.000000,62.850000,1.810000
3477.000000,0.000000,0.000000,62.920000,11.780000
3483.000000,0.000000,0.000000,62.920000,-0.240000
3489.000000,0.000000,0.000000,62.930000,2.140000
3495.000000,0.000000,0.000000,62.930000,0.050000
3501.000000,0.000000,0.000000,62.950000,3.040000
3507.000000,0.000000,0.000000,62.970000,3.760000
3513.000000,0.000000,0.000000,62.990000,3.010000
3519.000000,0.000000,0.000000,63.010000,3.410000
3525.000000,0.000000,0.000000,63.020000,2.060000
3531.000000,0.000000,0.000000,63.040000,3.310000
3537.000000,0.000000,0.000000,63.110000,11.650000
3543.000000,0.000000,0.000000,63.120000,0.990000
3549.000000,0.000000,0.000000,63.070000,-7.880000
3555.000000,0.000000,0.000000,63.030000,-5.970000
3561.000000,0.000000,0.000000,63.010000,-3.440000
3567.000000,0.000000,0.000000,63.000000,-2.420000
3573.000000,0.000000,0.000000,62.990000,-1.600000
3579.000000,0.000000,0.000000,63.000000,1.380000
3585.000000,0.000000,0.000000,62.990000,-0.890000
3591.000000,0.000000,0.000000,62.980000,-2.710000
3597.000000,0.000000,0.000000,63.030000,9.160000
3603.000000,0.000000,0.000000,63.020000,-2.340000
3609.000000,0.000000,0.000000,62.990000,-4.200000
3615.000000,0.000000,0.000000,62.960000,-4.700000
3621.000000,0.000000,0.000000,62.940000,-3.760000
3627.000000,0.000000,0.000000,62.930000,-1.010000
3633.000000,0.000000,0.000000,62.920000,-1.800000
3639.000000,0.000000,0.000000,62.910000,-1.440000
3645.000000,0.000000,0.000000,62.910000,-0.820000
3651.000000,0.000000,0.000000,62.900000,-1.990000
3657.000000,0.000000,0.000000,62.890000,-0.930000
3663.000000,0.000000,0.000000,62.900000,0.930000
3669.000000,0.000000,0.000000,62.830000,-10.590000
3675.000000,0.000000,0.000000,62.800000,-6.470000
3681.000000,0.000000,0.000000,62.770000,-4.510000
3687.000000,0.000000,0.000000,62.730000,-5.940000
3693.000000,0.000000,0.000000,62.710000,-3.750000
3699.000000,0.000000,0.000000,62.680000,-4.670000
3705.000000,0.000000,0.000000,62.660000,-3.740000
3711.000000,0.000000,0.000000,62.640000,-3.660000
3717.000000,0.000000,0.000000,62.690000,8.080000
3723.000000,0.000000,0.000000,62.720000,5.790000
3729.000000,0.000000,0.000000,62.730000,1.640000
3735.000000,0.000000,0.000000,62.740000,1.970000
3741.000000,0.000000,0.000000,62.750000,1.910000
3747.000000,0.000000,0.000000,62.770000,2.200000
3753.000000,0.000000,0.000000,62.770000,1.090000
3759.000000,0.000000,0.000000,62.780000,0.870000
3765.000000,0.000000,0.000000,62.780000,-0.300000
3771.000000,0.000000,0.000000,62.770000,-1.580000
3777.000000,0.000000,0.000000,62.750000,-2.260000
3783.000000,0.000000,0.000000,62.800000,6.860000
3789.000000,0.000000,0.000000,62.760000,-6.180000
3795.000000,0.000000,0.000000,62.730000,-5.280000
3801.000000,0.000000,0.000000,62.710000,-2.890000
3807.000000,0.000000,0.000000,62.680000,-4.980000
3813.000000,0.000000,0.000000,62.640000,-6.320000
3819.000000,0.000000,0.000000,62.600000,-6.390000
3825.000000,0.000000,0.000000,62.570000,-4.770000
3831.000000,0.000000,0.000000,62.550000,-3.820000
3837.000000,0.000000,0.000000,62.550000,-0.720000
3843.000000,0.000000,0.000000,62.600000,9.420000
3849.000000,0.000000,0.000000,62.630000,4.870000
3855.000000,0.000000,0.000000,62.670000,6.230000
3861.000000,0.000000,0.000000,62.720000,7.980000
3867.000000,0.000000,0.000000,62.740000,4.050000
3873.000000,0.000000,0.000000,62.750000,0.910000
3879.000000,0.000000,0.000000,62.750000,0.390000
3885.000000,0.000000,0.000000,62.760000,2.320000
3891.000000,0.000000,0.000000,62.770000,0.520000
3897.000000,0.000000,0.000000,62.770000,0.420000
3903.000000,0.000000,0.000000,62.840000,11.000000
3909.000000,0.000000,0.000000,62.810000,-3.530000
3915.000000,0.000000,0.000000,62.740000,-12.830000
3921.000000,0.000000,0.000000,62.680000,-10.260000
3927.000000,0.000000,0.000000,62.620000,-9.540000
3933.000000,0.000000,0.000000,62.590000,-5.300000
3939.000000,0.000000,0.000000,62.580000,-1.910000
3945.000000,0.000000,0.000000,62.580000,0.810000
3951.000000,0.000000,0.000000,62.580000,-0.350000
3957.000000,0.000000,0.000000,62.560000,-2.280000
3963.000000,0.000000,0.000000,62.620000,8.840000
3969.000000,0.000000,0.000000,62.640000,4.400000
3975.000000,0.000000,0.000000,62.590000,-8.480000
3981.000000,0.000000,0.000000,62.560000,-5.110000
3987.000000,0.000000,0.000000,62.530000,-6.090000
3993.000000,0.000000,0.000000,62.500000,-4.210000
3999.000000,0.000000,0.000000,62.480000,-4.030000
4005.000000,0.000000,0.000000,62.460000,-3.230000
4011.000000,0.000000,0.000000,62.430000,-3.910000
4017.000000,0.000000,0.000000,62.420000,-3.130000
4023.000000,0.000000,0.000000,62.450000,6.160000
4029.000000,0.000000,0.000000,62.480000,5.260000
4035.000000,0.000000,0.000000,62.440000,-7.120000
4041.000000,0.000000,0.000000,62.400000,-7.360000
4047.000000,0.000000,0.000000,62.350000,-7.230000
4053.000000,0.000000,0.000000,62.320000,-6.110000
4059.000000,0.000000,0.000000,62.290000,-4.560000
4065.000000,0.000000,0.000000,62.250000,-6.650000
4071.000000,0.000000,0.000000,62.220000,-5.320000
4077.000000,0.000000,0.000000,62.180000,-6.920000
4083.000000,0.000000,0.000000,62.200000,3.460000
4089.000000,0.000000,0.000000,62.190000,-0.560000
4095.000000,0.000000,0.000000,62.120000,-11.780000
4101.000000,0.000000,0.000000,61.980000,-23.090000
4107.000000,0.000000,0.000000,61.860000,-20.470000
4113.000000,0.000000,0.000000,61.760000,-16.380000
4119.000000,0.000000,0.000000,61.680000,-13.770000
4125.000000,0.000000,0.000000,61.610000,-11.680000
4131.000000,0.000000,0.000000,61.540000,-11.680000
4137.000000,0.000000,0.000000,61.480000,-10.010000
4143.000000,0.000000,0.000000,61.480000,0.320000
4149.000000,0.000000,0.000000,61.540000,8.930000
4155.000000,0.000000,0.000000,61.500000,-5.530000
4161.000000,0.000000,0.000000,61.460000,-6.420000
4167.000000,0.000000,0.000000,61.440000,-3.470000
4173.000000,0.000000,0.000000,61.420000,-3.780000
4179.000000,0.000000,0.000000,61.390000,-5.690000
4185.000000,0.000000,0.000000,61.370000,-2.550000
4191.000000,0.000000,0.000000,61.370000,-0.710000
4197.000000,0.000000,0.000000,61.360000,-1.900000
4203.000000,0.000000,0.000000,61.400000,7.150000
4209.000000,0.000000,0.000000,61.440000,7.390000
4215.000000,0.000000,0.000000,61.480000,6.570000
4221.000000,0.000000,0.000000,61.440000,-7.740000
4227.000000,0.000000,0.000000,61.390000,-8.190000
4233.000000,0.000000,0.000000,61.350000,-6.550000
4239.000000,0.000000,0.000000,61.310000,-5.910000
4245.000000,0.000000,0.000000,61.280000,-6.060000
4251.000000,0.000000,0.000000,61.240000,-5.520000
4257.000000,0.000000,0.000000,61.210000,-5.740000
4263.000000,0.000000,0.000000,61.170000,-5.600000
4269.000000,0.000000,0.000000,61.200000,4.190000
